PK,DataCompleta,DiaDaSemana,MesTxt,Ano,AnoMes,MesTxtAno,DiaDaSemanaNum,DiaDoMes,DiaDoAno,MesDoAno,SemanaDoAno
20190713,July 13 2019,Saturday,July,2019,201907,Jul2019,7,13,194,7,28
20190714,July 14 2019,Sunday,July,2019,201907,Jul2019,1,14,195,7,29
20190715,July 15 2019,Monday,July,2019,201907,Jul2019,2,15,196,7,29
20190716,July 16 2019,Tuesday,July,2019,201907,Jul2019,3,16,197,7,29
20190717,July 17 2019,Wednesday,July,2019,201907,Jul2019,4,17,198,7,29
20190718,July 18 2019,Thursday,July,2019,201907,Jul2019,5,18,199,7,29
20190719,July 19 2019,Friday,July,2019,201907,Jul2019,6,19,200,7,29
20190720,July 20 2019,Saturday,July,2019,201907,Jul2019,7,20,201,7,29
20190721,July 21 2019,Sunday,July,2019,201907,Jul2019,1,21,202,7,30
20190722,July 22 2019,Monday,July,2019,201907,Jul2019,2,22,203,7,30
20190723,July 23 2019,Tuesday,July,2019,201907,Jul2019,3,23,204,7,30
20190724,July 24 2019,Wednesday,July,2019,201907,Jul2019,4,24,205,7,30
20190725,July 25 2019,Thursday,July,2019,201907,Jul2019,5,25,206,7,30
20190726,July 26 2019,Friday,July,2019,201907,Jul2019,6,26,207,7,30
20190727,July 27 2019,Saturday,July,2019,201907,Jul2019,7,27,208,7,30
20190728,July 28 2019,Sunday,July,2019,201907,Jul2019,1,28,209,7,31
20190729,July 29 2019,Monday,July,2019,201907,Jul2019,2,29,210,7,31
20190730,July 30 2019,Tuesday,July,2019,201907,Jul2019,3,30,211,7,31
20190731,July 31 2019,Wednesday,July,2019,201907,Jul2019,4,31,212,7,31
20190801,August 01 2019,Thursday,August,2019,201908,Aug2019,5,1,213,8,31
20190802,August 02 2019,Friday,August,2019,201908,Aug2019,6,2,214,8,31
20190803,August 03 2019,Saturday,August,2019,201908,Aug2019,7,3,215,8,31
20190804,August 04 2019,Sunday,August,2019,201908,Aug2019,1,4,216,8,32
20190805,August 05 2019,Monday,August,2019,201908,Aug2019,2,5,217,8,32
20190806,August 06 2019,Tuesday,August,2019,201908,Aug2019,3,6,218,8,32
20190807,August 07 2019,Wednesday,August,2019,201908,Aug2019,4,7,219,8,32
20190808,August 08 2019,Thursday,August,2019,201908,Aug2019,5,8,220,8,32
20190809,August 09 2019,Friday,August,2019,201908,Aug2019,6,9,221,8,32
20190810,August 10 2019,Saturday,August,2019,201908,Aug2019,7,10,222,8,32
20190811,August 11 2019,Sunday,August,2019,201908,Aug2019,1,11,223,8,33
20190812,August 12 2019,Monday,August,2019,201908,Aug2019,2,12,224,8,33
20190813,August 13 2019,Tuesday,August,2019,201908,Aug2019,3,13,225,8,33
20190814,August 14 2019,Wednesday,August,2019,201908,Aug2019,4,14,226,8,33
20190815,August 15 2019,Thursday,August,2019,201908,Aug2019,5,15,227,8,33
20190816,August 16 2019,Friday,August,2019,201908,Aug2019,6,16,228,8,33
20190817,August 17 2019,Saturday,August,2019,201908,Aug2019,7,17,229,8,33
20190818,August 18 2019,Sunday,August,2019,201908,Aug2019,1,18,230,8,34
20190819,August 19 2019,Monday,August,2019,201908,Aug2019,2,19,231,8,34
20190820,August 20 2019,Tuesday,August,2019,201908,Aug2019,3,20,232,8,34
20190821,August 21 2019,Wednesday,August,2019,201908,Aug2019,4,21,233,8,34
20190822,August 22 2019,Thursday,August,2019,201908,Aug2019,5,22,234,8,34
20190823,August 23 2019,Friday,August,2019,201908,Aug2019,6,23,235,8,34
20190824,August 24 2019,Saturday,August,2019,201908,Aug2019,7,24,236,8,34
20190825,August 25 2019,Sunday,August,2019,201908,Aug2019,1,25,237,8,35
20190826,August 26 2019,Monday,August,2019,201908,Aug2019,2,26,238,8,35
20190827,August 27 2019,Tuesday,August,2019,201908,Aug2019,3,27,239,8,35
20190828,August 28 2019,Wednesday,August,2019,201908,Aug2019,4,28,240,8,35
20190829,August 29 2019,Thursday,August,2019,201908,Aug2019,5,29,241,8,35
20190830,August 30 2019,Friday,August,2019,201908,Aug2019,6,30,242,8,35
20190831,August 31 2019,Saturday,August,2019,201908,Aug2019,7,31,243,8,35
20190901,September 01 2019,Sunday,September,2019,201909,Sep2019,1,1,244,9,36
20190902,September 02 2019,Monday,September,2019,201909,Sep2019,2,2,245,9,36
20190903,September 03 2019,Tuesday,September,2019,201909,Sep2019,3,3,246,9,36
20190904,September 04 2019,Wednesday,September,2019,201909,Sep2019,4,4,247,9,36
20190905,September 05 2019,Thursday,September,2019,201909,Sep2019,5,5,248,9,36
20190906,September 06 2019,Friday,September,2019,201909,Sep2019,6,6,249,9,36
20190907,September 07 2019,Saturday,September,2019,201909,Sep2019,7,7,250,9,36
20190908,September 08 2019,Sunday,September,2019,201909,Sep2019,1,8,251,9,37
20190909,September 09 2019,Monday,September,2019,201909,Sep2019,2,9,252,9,37
20190910,September 10 2019,Tuesday,September,2019,201909,Sep2019,3,10,253,9,37
20190911,September 11 2019,Wednesday,September,2019,201909,Sep2019,4,11,254,9,37
20190912,September 12 2019,Thursday,September,2019,201909,Sep2019,5,12,255,9,37
20190913,September 13 2019,Friday,September,2019,201909,Sep2019,6,13,256,9,37
20190914,September 14 2019,Saturday,September,2019,201909,Sep2019,7,14,257,9,37
20190915,September 15 2019,Sunday,September,2019,201909,Sep2019,1,15,258,9,38
20190916,September 16 2019,Monday,September,2019,201909,Sep2019,2,16,259,9,38
20190917,September 17 2019,Tuesday,September,2019,201909,Sep2019,3,17,260,9,38
20190918,September 18 2019,Wednesday,September,2019,201909,Sep2019,4,18,261,9,38
20190919,September 19 2019,Thursday,September,2019,201909,Sep2019,5,19,262,9,38
20190920,September 20 2019,Friday,September,2019,201909,Sep2019,6,20,263,9,38
20190921,September 21 2019,Saturday,September,2019,201909,Sep2019,7,21,264,9,38
20190922,September 22 2019,Sunday,September,2019,201909,Sep2019,1,22,265,9,39
20190923,September 23 2019,Monday,September,2019,201909,Sep2019,2,23,266,9,39
20190924,September 24 2019,Tuesday,September,2019,201909,Sep2019,3,24,267,9,39
20190925,September 25 2019,Wednesday,September,2019,201909,Sep2019,4,25,268,9,39
20190926,September 26 2019,Thursday,September,2019,201909,Sep2019,5,26,269,9,39
20190927,September 27 2019,Friday,September,2019,201909,Sep2019,6,27,270,9,39
20190928,September 28 2019,Saturday,September,2019,201909,Sep2019,7,28,271,9,39
20190929,September 29 2019,Sunday,September,2019,201909,Sep2019,1,29,272,9,40
20190930,September 30 2019,Monday,September,2019,201909,Sep2019,2,30,273,9,40
20191001,October 01 2019,Tuesday,October,2019,201910,Oct2019,3,1,274,10,40
20191002,October 02 2019,Wednesday,October,2019,201910,Oct2019,4,2,275,10,40
20191003,October 03 2019,Thursday,October,2019,201910,Oct2019,5,3,276,10,40
20191004,October 04 2019,Friday,October,2019,201910,Oct2019,6,4,277,10,40
20191005,October 05 2019,Saturday,October,2019,201910,Oct2019,7,5,278,10,40
20191006,October 06 2019,Sunday,October,2019,201910,Oct2019,1,6,279,10,41
20191007,October 07 2019,Monday,October,2019,201910,Oct2019,2,7,280,10,41
20191008,October 08 2019,Tuesday,October,2019,201910,Oct2019,3,8,281,10,41
20191009,October 09 2019,Wednesday,October,2019,201910,Oct2019,4,9,282,10,41
20191010,October 10 2019,Thursday,October,2019,201910,Oct2019,5,10,283,10,41
20191011,October 11 2019,Friday,October,2019,201910,Oct2019,6,11,284,10,41
20191012,October 12 2019,Saturday,October,2019,201910,Oct2019,7,12,285,10,41
20191013,October 13 2019,Sunday,October,2019,201910,Oct2019,1,13,286,10,42
20191014,October 14 2019,Monday,October,2019,201910,Oct2019,2,14,287,10,42
20191015,October 15 2019,Tuesday,October,2019,201910,Oct2019,3,15,288,10,42
20191016,October 16 2019,Wednesday,October,2019,201910,Oct2019,4,16,289,10,42
20191017,October 17 2019,Thursday,October,2019,201910,Oct2019,5,17,290,10,42
20191018,October 18 2019,Friday,October,2019,201910,Oct2019,6,18,291,10,42
20191019,October 19 2019,Saturday,October,2019,201910,Oct2019,7,19,292,10,42
20191020,October 20 2019,Sunday,October,2019,201910,Oct2019,1,20,293,10,43
20191021,October 21 2019,Monday,October,2019,201910,Oct2019,2,21,294,10,43
20191022,October 22 2019,Tuesday,October,2019,201910,Oct2019,3,22,295,10,43
20191023,October 23 2019,Wednesday,October,2019,201910,Oct2019,4,23,296,10,43
20191024,October 24 2019,Thursday,October,2019,201910,Oct2019,5,24,297,10,43
20191025,October 25 2019,Friday,October,2019,201910,Oct2019,6,25,298,10,43
20191026,October 26 2019,Saturday,October,2019,201910,Oct2019,7,26,299,10,43
20191027,October 27 2019,Sunday,October,2019,201910,Oct2019,1,27,300,10,44
20191028,October 28 2019,Monday,October,2019,201910,Oct2019,2,28,301,10,44
20191029,October 29 2019,Tuesday,October,2019,201910,Oct2019,3,29,302,10,44
20191030,October 30 2019,Wednesday,October,2019,201910,Oct2019,4,30,303,10,44
20191031,October 31 2019,Thursday,October,2019,201910,Oct2019,5,31,304,10,44
20191101,November 01 2019,Friday,November,2019,201911,Nov2019,6,1,305,11,44
20191102,November 02 2019,Saturday,November,2019,201911,Nov2019,7,2,306,11,44
20191103,November 03 2019,Sunday,November,2019,201911,Nov2019,1,3,307,11,45
20191104,November 04 2019,Monday,November,2019,201911,Nov2019,2,4,308,11,45
20191105,November 05 2019,Tuesday,November,2019,201911,Nov2019,3,5,309,11,45
20191106,November 06 2019,Wednesday,November,2019,201911,Nov2019,4,6,310,11,45
20191107,November 07 2019,Thursday,November,2019,201911,Nov2019,5,7,311,11,45
20191108,November 08 2019,Friday,November,2019,201911,Nov2019,6,8,312,11,45
20191109,November 09 2019,Saturday,November,2019,201911,Nov2019,7,9,313,11,45
20191110,November 10 2019,Sunday,November,2019,201911,Nov2019,1,10,314,11,46
20191111,November 11 2019,Monday,November,2019,201911,Nov2019,2,11,315,11,46
20191112,November 12 2019,Tuesday,November,2019,201911,Nov2019,3,12,316,11,46
20191113,November 13 2019,Wednesday,November,2019,201911,Nov2019,4,13,317,11,46
20191114,November 14 2019,Thursday,November,2019,201911,Nov2019,5,14,318,11,46
20191115,November 15 2019,Friday,November,2019,201911,Nov2019,6,15,319,11,46
20191116,November 16 2019,Saturday,November,2019,201911,Nov2019,7,16,320,11,46
20191117,November 17 2019,Sunday,November,2019,201911,Nov2019,1,17,321,11,47
20191118,November 18 2019,Monday,November,2019,201911,Nov2019,2,18,322,11,47
20191119,November 19 2019,Tuesday,November,2019,201911,Nov2019,3,19,323,11,47
20191120,November 20 2019,Wednesday,November,2019,201911,Nov2019,4,20,324,11,47
20191121,November 21 2019,Thursday,November,2019,201911,Nov2019,5,21,325,11,47
20191122,November 22 2019,Friday,November,2019,201911,Nov2019,6,22,326,11,47
20191123,November 23 2019,Saturday,November,2019,201911,Nov2019,7,23,327,11,47
20191124,November 24 2019,Sunday,November,2019,201911,Nov2019,1,24,328,11,48
20191125,November 25 2019,Monday,November,2019,201911,Nov2019,2,25,329,11,48
20191126,November 26 2019,Tuesday,November,2019,201911,Nov2019,3,26,330,11,48
20191127,November 27 2019,Wednesday,November,2019,201911,Nov2019,4,27,331,11,48
20191128,November 28 2019,Thursday,November,2019,201911,Nov2019,5,28,332,11,48
20191129,November 29 2019,Friday,November,2019,201911,Nov2019,6,29,333,11,48
20191130,November 30 2019,Saturday,November,2019,201911,Nov2019,7,30,334,11,48
20191201,December 01 2019,Sunday,December,2019,201912,Dec2019,1,1,335,12,49
20191202,December 02 2019,Monday,December,2019,201912,Dec2019,2,2,336,12,49
20191203,December 03 2019,Tuesday,December,2019,201912,Dec2019,3,3,337,12,49
20191204,December 04 2019,Wednesday,December,2019,201912,Dec2019,4,4,338,12,49
20191205,December 05 2019,Thursday,December,2019,201912,Dec2019,5,5,339,12,49
20191206,December 06 2019,Friday,December,2019,201912,Dec2019,6,6,340,12,49
20191207,December 07 2019,Saturday,December,2019,201912,Dec2019,7,7,341,12,49
20191208,December 08 2019,Sunday,December,2019,201912,Dec2019,1,8,342,12,50
20191209,December 09 2019,Monday,December,2019,201912,Dec2019,2,9,343,12,50
20191210,December 10 2019,Tuesday,December,2019,201912,Dec2019,3,10,344,12,50
20191211,December 11 2019,Wednesday,December,2019,201912,Dec2019,4,11,345,12,50
20191212,December 12 2019,Thursday,December,2019,201912,Dec2019,5,12,346,12,50
20191213,December 13 2019,Friday,December,2019,201912,Dec2019,6,13,347,12,50
20191214,December 14 2019,Saturday,December,2019,201912,Dec2019,7,14,348,12,50
20191215,December 15 2019,Sunday,December,2019,201912,Dec2019,1,15,349,12,51
20191216,December 16 2019,Monday,December,2019,201912,Dec2019,2,16,350,12,51
20191217,December 17 2019,Tuesday,December,2019,201912,Dec2019,3,17,351,12,51
20191218,December 18 2019,Wednesday,December,2019,201912,Dec2019,4,18,352,12,51
20191219,December 19 2019,Thursday,December,2019,201912,Dec2019,5,19,353,12,51
20191220,December 20 2019,Friday,December,2019,201912,Dec2019,6,20,354,12,51
20191221,December 21 2019,Saturday,December,2019,201912,Dec2019,7,21,355,12,51
20191222,December 22 2019,Sunday,December,2019,201912,Dec2019,1,22,356,12,52
20191223,December 23 2019,Monday,December,2019,201912,Dec2019,2,23,357,12,52
20191224,December 24 2019,Tuesday,December,2019,201912,Dec2019,3,24,358,12,52
20191225,December 25 2019,Wednesday,December,2019,201912,Dec2019,4,25,359,12,52
20191226,December 26 2019,Thursday,December,2019,201912,Dec2019,5,26,360,12,52
20191227,December 27 2019,Friday,December,2019,201912,Dec2019,6,27,361,12,52
20191228,December 28 2019,Saturday,December,2019,201912,Dec2019,7,28,362,12,52
20191229,December 29 2019,Sunday,December,2019,201912,Dec2019,1,29,363,12,1
20191230,December 30 2019,Monday,December,2019,201912,Dec2019,2,30,364,12,1
20191231,December 31 2019,Tuesday,December,2019,201912,Dec2019,3,31,365,12,1
20200101,January 01 2020,Wednesday,January,2020,202001,Jan2020,4,1,1,1,1
20200102,January 02 2020,Thursday,January,2020,202001,Jan2020,5,2,2,1,1
20200103,January 03 2020,Friday,January,2020,202001,Jan2020,6,3,3,1,1
20200104,January 04 2020,Saturday,January,2020,202001,Jan2020,7,4,4,1,1
20200105,January 05 2020,Sunday,January,2020,202001,Jan2020,1,5,5,1,2
20200106,January 06 2020,Monday,January,2020,202001,Jan2020,2,6,6,1,2
20200107,January 07 2020,Tuesday,January,2020,202001,Jan2020,3,7,7,1,2
20200108,January 08 2020,Wednesday,January,2020,202001,Jan2020,4,8,8,1,2
20200109,January 09 2020,Thursday,January,2020,202001,Jan2020,5,9,9,1,2
20200110,January 10 2020,Friday,January,2020,202001,Jan2020,6,10,10,1,2
20200111,January 11 2020,Saturday,January,2020,202001,Jan2020,7,11,11,1,2
20200112,January 12 2020,Sunday,January,2020,202001,Jan2020,1,12,12,1,3
20200113,January 13 2020,Monday,January,2020,202001,Jan2020,2,13,13,1,3
20200114,January 14 2020,Tuesday,January,2020,202001,Jan2020,3,14,14,1,3
20200115,January 15 2020,Wednesday,January,2020,202001,Jan2020,4,15,15,1,3
20200116,January 16 2020,Thursday,January,2020,202001,Jan2020,5,16,16,1,3
20200117,January 17 2020,Friday,January,2020,202001,Jan2020,6,17,17,1,3
20200118,January 18 2020,Saturday,January,2020,202001,Jan2020,7,18,18,1,3
20200119,January 19 2020,Sunday,January,2020,202001,Jan2020,1,19,19,1,4
20200120,January 20 2020,Monday,January,2020,202001,Jan2020,2,20,20,1,4
20200121,January 21 2020,Tuesday,January,2020,202001,Jan2020,3,21,21,1,4
20200122,January 22 2020,Wednesday,January,2020,202001,Jan2020,4,22,22,1,4
20200123,January 23 2020,Thursday,January,2020,202001,Jan2020,5,23,23,1,4
20200124,January 24 2020,Friday,January,2020,202001,Jan2020,6,24,24,1,4
20200125,January 25 2020,Saturday,January,2020,202001,Jan2020,7,25,25,1,4
20200126,January 26 2020,Sunday,January,2020,202001,Jan2020,1,26,26,1,5
20200127,January 27 2020,Monday,January,2020,202001,Jan2020,2,27,27,1,5
20200128,January 28 2020,Tuesday,January,2020,202001,Jan2020,3,28,28,1,5
20200129,January 29 2020,Wednesday,January,2020,202001,Jan2020,4,29,29,1,5
20200130,January 30 2020,Thursday,January,2020,202001,Jan2020,5,30,30,1,5
20200131,January 31 2020,Friday,January,2020,202001,Jan2020,6,31,31,1,5
20200201,February 01 2020,Saturday,February,2020,202002,Feb2020,7,1,32,2,5
20200202,February 02 2020,Sunday,February,2020,202002,Feb2020,1,2,33,2,6
20200203,February 03 2020,Monday,February,2020,202002,Feb2020,2,3,34,2,6
20200204,February 04 2020,Tuesday,February,2020,202002,Feb2020,3,4,35,2,6
20200205,February 05 2020,Wednesday,February,2020,202002,Feb2020,4,5,36,2,6
20200206,February 06 2020,Thursday,February,2020,202002,Feb2020,5,6,37,2,6
20200207,February 07 2020,Friday,February,2020,202002,Feb2020,6,7,38,2,6
20200208,February 08 2020,Saturday,February,2020,202002,Feb2020,7,8,39,2,6
20200209,February 09 2020,Sunday,February,2020,202002,Feb2020,1,9,40,2,7
20200210,February 10 2020,Monday,February,2020,202002,Feb2020,2,10,41,2,7
20200211,February 11 2020,Tuesday,February,2020,202002,Feb2020,3,11,42,2,7
20200212,February 12 2020,Wednesday,February,2020,202002,Feb2020,4,12,43,2,7
20200213,February 13 2020,Thursday,February,2020,202002,Feb2020,5,13,44,2,7
20200214,February 14 2020,Friday,February,2020,202002,Feb2020,6,14,45,2,7
20200215,February 15 2020,Saturday,February,2020,202002,Feb2020,7,15,46,2,7
20200216,February 16 2020,Sunday,February,2020,202002,Feb2020,1,16,47,2,8
20200217,February 17 2020,Monday,February,2020,202002,Feb2020,2,17,48,2,8
20200218,February 18 2020,Tuesday,February,2020,202002,Feb2020,3,18,49,2,8
20200219,February 19 2020,Wednesday,February,2020,202002,Feb2020,4,19,50,2,8
20200220,February 20 2020,Thursday,February,2020,202002,Feb2020,5,20,51,2,8
20200221,February 21 2020,Friday,February,2020,202002,Feb2020,6,21,52,2,8
20200222,February 22 2020,Saturday,February,2020,202002,Feb2020,7,22,53,2,8
20200223,February 23 2020,Sunday,February,2020,202002,Feb2020,1,23,54,2,9
20200224,February 24 2020,Monday,February,2020,202002,Feb2020,2,24,55,2,9
20200225,February 25 2020,Tuesday,February,2020,202002,Feb2020,3,25,56,2,9
20200226,February 26 2020,Wednesday,February,2020,202002,Feb2020,4,26,57,2,9
20200227,February 27 2020,Thursday,February,2020,202002,Feb2020,5,27,58,2,9
20200228,February 28 2020,Friday,February,2020,202002,Feb2020,6,28,59,2,9
20200229,February 29 2020,Saturday,February,2020,202002,Feb2020,7,29,60,2,9
20200301,March 01 2020,Sunday,March,2020,202003,Mar2020,1,1,61,3,10
20200302,March 02 2020,Monday,March,2020,202003,Mar2020,2,2,62,3,10
20200303,March 03 2020,Tuesday,March,2020,202003,Mar2020,3,3,63,3,10
20200304,March 04 2020,Wednesday,March,2020,202003,Mar2020,4,4,64,3,10
20200305,March 05 2020,Thursday,March,2020,202003,Mar2020,5,5,65,3,10
20200306,March 06 2020,Friday,March,2020,202003,Mar2020,6,6,66,3,10
20200307,March 07 2020,Saturday,March,2020,202003,Mar2020,7,7,67,3,10
20200308,March 08 2020,Sunday,March,2020,202003,Mar2020,1,8,68,3,11
20200309,March 09 2020,Monday,March,2020,202003,Mar2020,2,9,69,3,11
20200310,March 10 2020,Tuesday,March,2020,202003,Mar2020,3,10,70,3,11
20200311,March 11 2020,Wednesday,March,2020,202003,Mar2020,4,11,71,3,11
20200312,March 12 2020,Thursday,March,2020,202003,Mar2020,5,12,72,3,11
20200313,March 13 2020,Friday,March,2020,202003,Mar2020,6,13,73,3,11
20200314,March 14 2020,Saturday,March,2020,202003,Mar2020,7,14,74,3,11
20200315,March 15 2020,Sunday,March,2020,202003,Mar2020,1,15,75,3,12
20200316,March 16 2020,Monday,March,2020,202003,Mar2020,2,16,76,3,12
20200317,March 17 2020,Tuesday,March,2020,202003,Mar2020,3,17,77,3,12
20200318,March 18 2020,Wednesday,March,2020,202003,Mar2020,4,18,78,3,12
20200319,March 19 2020,Thursday,March,2020,202003,Mar2020,5,19,79,3,12
20200320,March 20 2020,Friday,March,2020,202003,Mar2020,6,20,80,3,12
20200321,March 21 2020,Saturday,March,2020,202003,Mar2020,7,21,81,3,12
20200322,March 22 2020,Sunday,March,2020,202003,Mar2020,1,22,82,3,13
20200323,March 23 2020,Monday,March,2020,202003,Mar2020,2,23,83,3,13
20200324,March 24 2020,Tuesday,March,2020,202003,Mar2020,3,24,84,3,13
20200325,March 25 2020,Wednesday,March,2020,202003,Mar2020,4,25,85,3,13
20200326,March 26 2020,Thursday,March,2020,202003,Mar2020,5,26,86,3,13
20200327,March 27 2020,Friday,March,2020,202003,Mar2020,6,27,87,3,13
20200328,March 28 2020,Saturday,March,2020,202003,Mar2020,7,28,88,3,13
20200329,March 29 2020,Sunday,March,2020,202003,Mar2020,1,29,89,3,14
20200330,March 30 2020,Monday,March,2020,202003,Mar2020,2,30,90,3,14
